,satisfied_count,pct_satisfied,move_attempts,successful_moves,failed_searches,voluntary_stays,destination_conflicts,movement_success_rate,city_mean_income,mean_neighbor_income,mean_neighbor_income_variance,mean_rent,mean_utility,mean_value,mean_vision,rent_income_timescale_ratio,gini_coefficient,mean_qre_move_probability,mean_qre_accept_probability,mean_ne_move_probability,mean_qre_ne_move_gap,mean_delta_neighborhood_utility,move_accept_outcomes,move_reject_outcomes,stay_accept_outcomes,stay_reject_outcomes,qre_nonconvergence_count,ne_following_rate,homeless_fraction,theil_index,moran_i,spatial_entropy,neighborhood_heterogeneity,income_mobility_indicator,segregation_index,gentrification_indicator
0,0,0.0,0,0,0,0,0,0.0,0.6110096804851559,0.6103092922207611,0.049929775492785405,0.48824743377660895,0.29577352327629813,1.0987458262878436,5.435185185185185,2.857839082274586,0.2127989328777531,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.24074074074074073,0.07274980193067762,-0.05193170721491735,0.969140866467601,0.350147482148462,0.0,0.0740740740740741,0.01003171139276111
1,0,0.0,108,2,88,12,6,0.018518518518518517,0.6114268100336306,0.6103873165119825,0.05045162089964182,0.48825681888243794,0.297304947821572,1.1113199159194347,5.435185185185185,2.857839082274586,0.21408875373098346,0.2979725697336254,0.002306208041294134,0.0,0.2979725697336254,-0.002458043198951568,0,8,0,12,0,0.0,0.24074074074074073,0.07314677618746337,-0.010573285500643766,0.9886209339897598,0.3465973098395413,0.018518518518518517,0.11111111111111112,0.01003393114611463
2,0,0.0,108,4,90,13,1,0.037037037037037035,0.6182605976777682,0.6166927103639642,0.0524998468040654,0.48841556243583373,0.30094884850027176,1.125598107298017,5.435185185185185,2.857839082274586,0.2159012397533424,0.3301669912139371,0.00230818292441542,0.0,0.3301669912139371,-0.0015750264935596354,0,5,0,13,0,0.0,0.21296296296296297,0.07452634132463906,0.04529343271732613,0.9807542889864403,0.3402394115538262,0.037037037037037035,0.11111111111111112,0.010070368401990087
3,0,0.0,108,3,93,10,2,0.027777777777777776,0.6113276838447907,0.6102934482179222,0.05178589920650137,0.4883984705841265,0.30805547664940947,1.1571578912727996,5.435185185185185,2.857839082274586,0.21597583393571607,0.33080429421393476,0.0022728297289537794,0.0,0.33080429421393476,-0.0018425604781676986,0,5,0,10,0,0.0,0.23148148148148148,0.07450394249300017,0.07221184692962188,0.9844666989255259,0.3361424203196073,0.027777777777777776,0.07407407407407408,0.010035459604016212
4,0,0.0,108,1,101,6,0,0.009259259259259259,0.6174988735493314,0.6161403578729111,0.05603090516939432,0.4885349112979682,0.3026515513201737,1.1162337402297207,5.435185185185185,2.857839082274586,0.2225025441048578,0.2803876683624665,0.0028510995010110093,0.0,0.2803876683624665,-0.009445609542012632,0,1,0,6,0,0.0,0.23148148148148148,0.07883830182920785,0.06950805725694961,0.9811001831962506,0.3451666721632143,0.009259259259259259,0.09259259259259259,0.010068265180561066
5,99,91.66666666666667,108,0,102,6,0,0.0,0.6211944840281597,0.6198340227850159,0.057264729291091235,0.48874445683104734,0.3019385541474225,1.133073961953178,5.435185185185185,2.857839082274586,0.22371219299930556,0.2758709533499188,0.0027021455731177034,0.0,0.2758709533499188,-0.009390788274781367,0,0,0,6,0,0.0,0.21296296296296297,0.07968631571355617,0.0802046575730944,0.971494019673904,0.3460962419344049,0.0,0.07407407407407408,0.010089737470024956
6,100,92.5925925925926,108,1,103,4,0,0.009259259259259259,0.6278385085728508,0.6254603827246689,0.05836822629504148,0.48909864441202733,0.3027167079382597,1.145998176616956,5.435185185185185,2.857839082274586,0.22384586518927674,0.24615250495987445,0.0026831905497837734,0.0,0.24615250495987445,-0.008854999828370357,0,1,0,4,0,0.0,0.2222222222222222,0.07999438784591216,0.0798106398205468,0.9740871588773297,0.3457160216393963,0.009259259259259259,0.07407407407407407,0.010128018648305316
7,103,95.37037037037037,108,0,103,5,0,0.0,0.627548404809901,0.6251813005771053,0.05878403670342452,0.4894143326355172,0.2994131938725171,1.1328733690784931,5.435185185185185,2.857839082274586,0.22473882172810455,0.24594888138276932,0.0026823112837723066,0.0,0.24594888138276932,-0.01121891330216127,0,0,0,5,0,0.0,0.2222222222222222,0.08045900826046884,0.08777508266322258,0.9671298613210768,0.34740878142146314,0.0,0.1111111111111111,0.010131079060205083
8,105,97.22222222222223,108,1,103,4,0,0.009259259259259259,0.6208603751690651,0.6188854764032513,0.05775203152871052,0.48956481931041,0.3048079479609459,1.117710383676945,5.435185185185185,2.857839082274586,0.22369623297053032,0.20826813213489373,0.002723895355552327,0.0,0.20826813213489373,-0.011412202337512356,0,1,0,4,0,0.0,0.23148148148148148,0.07987204163592797,0.08601713715237466,0.9734316414164799,0.3476310065523115,0.009259259259259259,0.07407407407407407,0.010099789245505255
9,106,98.14814814814815,108,0,103,5,0,0.0,0.6209466195963522,0.6190438674669269,0.05818589080426721,0.4897268666358052,0.3015769665968385,1.1059502144538835,5.435185185185185,2.857839082274586,0.22433431085974642,0.30072288740341013,0.002210574024836649,0.0,0.30072288740341013,-0.005002444875907386,0,0,0,5,0,0.0,0.23148148148148148,0.07946611105978238,0.07061499674772614,0.9863925437935911,0.35108822715638693,0.0,0.07407407407407407,0.010102535993540152
