,satisfied_count,pct_satisfied,move_attempts,successful_moves,failed_searches,voluntary_stays,destination_conflicts,movement_success_rate,city_mean_income,mean_neighbor_income,mean_neighbor_income_variance,mean_rent,mean_utility,mean_value,mean_vision,rent_income_timescale_ratio,gini_coefficient,mean_qre_move_probability,mean_qre_accept_probability,mean_ne_move_probability,mean_qre_ne_move_gap,mean_delta_neighborhood_utility,move_accept_outcomes,move_reject_outcomes,stay_accept_outcomes,stay_reject_outcomes,qre_nonconvergence_count,ne_following_rate,homeless_fraction,theil_index,moran_i,spatial_entropy,neighborhood_heterogeneity,income_mobility_indicator,segregation_index,gentrification_indicator
0,0,0.0,0,0,0,0,0,0.0,0.576589549382542,0.577300155392952,0.055830917021567644,0.4618401243143617,0.21849293786813628,0.5966536677965055,8.728971962616823,4.490324153192342,0.2420539478235597,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.24299065420560748,0.0919880186686779,0.020222244670641196,0.9861379866182264,0.39720472394629275,0.0,0.027952480782669473,0.013252007072523372
1,0,0.0,107,2,94,11,0,0.018691588785046728,0.5776727687134148,0.5770460054410014,0.056655539423580585,0.46187111525299035,0.22480063896538768,0.5588695946408921,8.728971962616823,4.490324153192342,0.2445754632103878,0.164160380558244,0.003400667675960679,0.0,0.164160380558244,-0.004874907542487174,0,2,0,11,0,0.15384615384615385,0.2616822429906542,0.09357620723943902,0.053809063385021706,0.9779024124061286,0.39743820453130846,0.018691588785046728,0.052760307477288604,0.013258118965979006
2,0,0.0,107,1,96,10,0,0.009345794392523364,0.5760735866154917,0.5748704390020918,0.05721291055230794,0.46180097991353014,0.22490048604245633,0.6204436155976822,8.728971962616823,4.490324153192342,0.24664794326543138,0.19210840735034898,0.003362565642796543,0.0,0.19210840735034898,-0.0011186613958415923,0,1,0,10,0,0.0,0.2523364485981308,0.09489666663420841,0.07757102600641662,0.9880943271989446,0.39662173057572375,0.009345794392523364,0.06708595387840668,0.013248548403445538
3,0,0.0,107,1,99,6,1,0.009345794392523364,0.5717391611703913,0.5699681220295182,0.05474196225195885,0.46156270295156493,0.2342923652165765,0.6431138742941741,8.728971962616823,4.490324153192342,0.24329393122300869,0.14913673152499346,0.003496628849247883,0.0,0.14913673152499346,-0.0005839755284038906,0,2,0,6,0,0.0,0.2523364485981308,0.09262717656371082,0.09126585126240441,0.987575452671917,0.38963348522962155,0.009345794392523364,0.06708595387840668,0.013221526572232727
4,0,0.0,107,1,101,4,1,0.009345794392523364,0.5737490024530242,0.5708251830875043,0.054274287341963275,0.46138429686445803,0.23504184841741993,0.6308680664622265,8.728971962616823,4.490324153192342,0.24295073525924082,0.13889545378251053,0.0028756739786875724,0.0,0.13889545378251053,-0.001611279506901477,0,2,0,4,0,0.0,0.27102803738317754,0.09215099719411737,0.10313910016836753,0.9824777871404071,0.3859311790722817,0.009345794392523364,0.12334032145352898,0.013227570272835828
5,102,95.32710280373831,107,0,103,4,0,0.0,0.5774364030426138,0.5745585615295595,0.05628114378679128,0.46130627983339356,0.2284142055457481,0.5879339368484592,8.728971962616823,4.490324153192342,0.24544445266629444,0.15742199937611256,0.003419822575063852,0.0,0.15742199937611256,-0.008461203414578976,0,0,0,4,0,0.25,0.2523364485981308,0.09379867146298451,0.0941855209444947,0.9738988775304303,0.3902291783741522,0.0,0.08595387840670857,0.013244255666989032
6,103,96.26168224299066,107,1,103,3,0,0.009345794392523364,0.5766419498275289,0.5739654617560607,0.05571686575219721,0.46120175029492005,0.23471307886380183,0.6435004413300388,8.728971962616823,4.490324153192342,0.24428503849259897,0.07521265606177231,0.0029827176376451795,0.0,0.07521265606177231,-0.0016912318378272118,0,1,0,3,0,0.25,0.24299065420560748,0.0932189714302457,0.10943356133326142,0.9758607822306823,0.38645966441738955,0.009345794392523364,0.07058001397624038,0.013237936543356959
7,104,97.19626168224299,107,0,102,5,0,0.0,0.5776839037141045,0.5751126034899903,0.05525637303024094,0.4611518328205329,0.23331377946125983,0.6386403063156951,8.728971962616823,4.490324153192342,0.24193937427544787,0.057192762991738345,0.002810843779355092,0.0,0.057192762991738345,-0.004583368423062856,0,0,0,5,0,0.6,0.2523364485981308,0.09151782404160451,0.09585743219853564,0.9889795556775512,0.3837162807237114,0.0,0.07058001397624038,0.013242025584585301
8,105,98.13084112149532,107,0,104,3,0,0.0,0.579775657056199,0.5770574374454036,0.05736348251044265,0.4611740202816263,0.2316584533114907,0.6364592665560342,8.728971962616823,4.490324153192342,0.2457711594705505,0.07774236794741239,0.0031674194717787184,0.0,0.07774236794741239,-0.0005572331457819694,0,0,0,3,0,0.0,0.2616822429906542,0.0944428931855096,0.10462742874167935,0.9874167955182918,0.39004878496570683,0.0,0.03389238294898672,0.013252982495758002
9,105,98.13084112149532,107,1,103,3,0,0.009345794392523364,0.5786950803274941,0.5748638841525245,0.0570472457743909,0.4611559932995959,0.232795453058927,0.605658383604088,8.728971962616823,4.490324153192342,0.2449404338988086,0.04790736365494318,0.003013165320657837,0.0,0.04790736365494318,-0.002059990760311596,0,1,0,3,0,0.5,0.2616822429906542,0.09418232276801648,0.10590485381057124,0.9825046938637522,0.38753885537399735,0.009345794392523364,0.052760307477288604,0.013247174877150377
