,satisfied_count,pct_satisfied,move_attempts,successful_moves,failed_searches,voluntary_stays,destination_conflicts,movement_success_rate,city_mean_income,mean_neighbor_income,mean_neighbor_income_variance,mean_rent,mean_utility,mean_value,mean_vision,rent_income_timescale_ratio,gini_coefficient,mean_qre_move_probability,mean_qre_accept_probability,mean_ne_move_probability,mean_qre_ne_move_gap,mean_delta_neighborhood_utility,move_accept_outcomes,move_reject_outcomes,stay_accept_outcomes,stay_reject_outcomes,qre_nonconvergence_count,ne_following_rate,homeless_fraction,theil_index,moran_i,spatial_entropy,neighborhood_heterogeneity,income_mobility_indicator,segregation_index,gentrification_indicator
0,0,0.0,0,0,0,0,0,0.0,0.602846170450457,0.6033343542484284,0.049921116130306295,0.48266748339874266,0.2993969231702969,0.9888797481450604,4.205607476635514,1.2900368580594659,0.21636907084232693,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.21495327102803738,0.0739897062025183,-0.04866800689863695,0.9599997976458353,0.3595925774863537,0.0,0.17819706498951782,0.006127525071108202
1,0,0.0,107,2,96,9,0,0.018691588785046728,0.6052514939587557,0.6051323070840365,0.05046362151073098,0.4826936206267482,0.3043501826639504,1.011640016583298,4.205607476635514,1.2900368580594659,0.21697273288137997,0.17442662219821997,0.006381243206941381,0.0,0.17442662219821997,-0.003998224415430069,0,2,0,9,0,0.2727272727272727,0.22429906542056074,0.07413757788900714,-0.00984994257996056,0.9527753677906413,0.3494392122020606,0.018691588785046728,0.23445143256464013,0.0061397202785871685
2,0,0.0,107,2,99,5,1,0.018691588785046728,0.6081455570472214,0.6074208179887451,0.05226825130384186,0.482742265426206,0.30794350804540377,1.0153127589916804,4.205607476635514,1.2900368580594659,0.2199698759505495,0.1896578493819226,0.006660520251561341,0.0,0.1896578493819226,-0.005615315437127906,0,3,0,5,0,0.25,0.205607476635514,0.07605394296273639,0.04861631468260563,0.9429776211654474,0.34635438506369526,0.018691588785046728,0.24842767295597484,0.006154504361950764
3,0,0.0,107,1,102,3,1,0.009345794392523364,0.6075935202403205,0.6064694434791037,0.05227822400892563,0.4827784903419577,0.3081813022365491,1.0164939316186372,4.205607476635514,1.2900368580594659,0.22030150360738276,0.15407435441036696,0.006483763413077634,0.0,0.15407435441036696,-0.010310009479164595,0,2,0,3,0,0.2,0.21495327102803738,0.07636489719752028,0.06384593388401165,0.9450066378676832,0.3453890471669593,0.009345794392523364,0.2672955974842768,0.006151977835298758
4,0,0.0,107,1,103,3,0,0.009345794392523364,0.6073017095802791,0.6062689066048612,0.053142579721684735,0.4828070650930035,0.30966933404068453,1.0189626030800927,4.205607476635514,1.2900368580594659,0.22190419234054515,0.1909189484359306,0.007302476083097975,0.0,0.1909189484359306,-0.00815362410222227,0,1,0,3,0,0.25,0.22429906542056074,0.07710765867798762,0.07279352033238588,0.9516351893459097,0.34803758513077576,0.009345794392523364,0.2672955974842767,0.006150703094408847
5,102,95.32710280373831,107,0,103,4,0,0.0,0.6125201305165092,0.6115084990669709,0.05437564491230534,0.48288962402249275,0.3080241226437346,1.005178165182517,4.205607476635514,1.2900368580594659,0.22224455686106825,0.11822685833605814,0.00645501653357127,0.0,0.11822685833605814,-0.013272052158089506,0,0,0,4,0,0.5,0.24299065420560748,0.07751253401402854,0.06950458388903959,0.9554505650268419,0.3503169969038553,0.0,0.2672955974842768,0.0061773277194000125
6,103,96.26168224299066,107,0,102,5,0,0.0,0.611928463646765,0.6110945811292,0.05828422824348187,0.4829668461561944,0.3022115580765406,0.9879528489173749,4.205607476635514,1.2900368580594659,0.2285150569449539,0.09844398402064955,0.005657210316567464,0.0,0.09844398402064955,-0.004894358183239389,0,0,0,5,0,0.4,0.24299065420560748,0.08172026751710101,0.067982829500922,0.956110997532755,0.36070173255790067,0.0,0.22990915443745635,0.006174867482044957
7,104,97.19626168224299,107,1,100,6,0,0.009345794392523364,0.6134135142306649,0.6112570182497709,0.059990798481597475,0.4830578367952578,0.30241216124103865,0.990484926593637,4.205607476635514,1.2900368580594659,0.2322044286200613,0.1382360452190969,0.0061381737512239045,0.0,0.1382360452190969,-0.003196263930395674,0,1,0,6,0,0.2857142857142857,0.2523364485981308,0.08441860146640107,0.0710229956699296,0.9524993299553833,0.3636725535521304,0.009345794392523364,0.24877707896575824,0.006182879641355108
8,105,98.13084112149532,107,0,105,2,0,0.0,0.6099510663316863,0.6078710896249849,0.05964055563400299,0.48309962153937414,0.3053119638090055,0.9854041051029777,4.205607476635514,1.2900368580594659,0.2324216806590751,0.05442783018217376,0.0058189180705845904,0.0,0.05442783018217376,-0.010253909680333156,0,0,0,2,0,0.5,0.27102803738317754,0.08458432376818258,0.07344203146408743,0.9598655855767698,0.36431925292897405,0.0,0.2113906359189378,0.006165836921160288
9,106,99.06542056074767,107,0,104,3,0,0.0,0.6076153860980902,0.6056972924353544,0.06075111786203661,0.4831184330169179,0.3044831900851501,0.9857260698239028,4.205607476635514,1.2900368580594659,0.23474088585590014,0.0381978513136493,0.005902945703198802,0.0,0.0381978513136493,-0.01228749521613337,0,0,0,3,0,0.6666666666666666,0.27102803738317754,0.0862643779657589,0.08361082046776779,0.9547915337492422,0.36678494010074303,0.0,0.2113906359189378,0.006154279857489238
