,satisfied_count,pct_satisfied,move_attempts,successful_moves,failed_searches,voluntary_stays,destination_conflicts,movement_success_rate,city_mean_income,mean_neighbor_income,mean_neighbor_income_variance,mean_rent,mean_utility,mean_value,mean_vision,rent_income_timescale_ratio,gini_coefficient,mean_qre_move_probability,mean_qre_accept_probability,mean_ne_move_probability,mean_qre_ne_move_gap,mean_delta_neighborhood_utility,move_accept_outcomes,move_reject_outcomes,stay_accept_outcomes,stay_reject_outcomes,qre_nonconvergence_count,ne_following_rate,homeless_fraction,theil_index,moran_i,spatial_entropy,neighborhood_heterogeneity,income_mobility_indicator,segregation_index,gentrification_indicator
0,0,0.0,0,0,0,0,0,0.0,0.5815969866167172,0.581928100397762,0.045468112890080466,0.4655424803182095,0.27295883319798386,0.8511071432470757,6.892857142857143,7.739163132943213,0.21375402433097945,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.23214285714285715,0.07216557927881835,-0.016852372900851932,0.938569925480483,0.35097861619064713,0.0,0.19642857142857142,0.02092253093557173
1,0,0.0,112,3,78,31,0,0.026785714285714284,0.5787173691909757,0.578553676363244,0.04520762937083981,0.4653653944444037,0.27258683352759727,0.8567791998405304,6.892857142857143,7.739163132943213,0.21438735948488663,0.09923886621094692,0.00011723064499387344,0.0,0.09923886621094692,0.0023030234437474125,0,3,0,31,0,0.4117647058823529,0.21428571428571427,0.07231601264883171,-0.004539858193582614,0.9426002948343734,0.3497329458555817,0.026785714285714284,0.23214285714285715,0.020901280366113408
2,0,0.0,112,2,81,29,0,0.017857142857142856,0.5800516096179616,0.579414843583684,0.04612481348866904,0.4652500138587904,0.276519953256494,0.900986614018593,6.892857142857143,7.739163132943213,0.21700095455027646,0.08877605696427913,0.00010626050873537139,0.0,0.08877605696427913,0.002760441077491092,0,2,0,29,0,0.4838709677419355,0.22321428571428573,0.07385483366675667,0.03192931577812906,0.943353964499081,0.35057234192878467,0.017857142857142856,0.25,0.02090348682237616
3,0,0.0,112,2,87,22,1,0.017857142857142856,0.5809606493433931,0.5799485892941804,0.04658288654233241,0.46517177750054445,0.27831296217754126,0.9157255271249775,6.892857142857143,7.739163132943213,0.21771321583267356,0.10532720964730435,0.0001251300570466533,0.0,0.10532720964730435,0.0009018948087533296,0,3,0,22,0,0.44,0.24107142857142858,0.0740741454134977,0.032531074508560104,0.928800133946494,0.35287756502373885,0.017857142857142856,0.2678571428571429,0.02090500460130635
4,0,0.0,112,0,102,10,0,0.0,0.5783773508849813,0.5775318024346521,0.04534953609417717,0.46492827745940163,0.27641963545450043,0.9186012906836,6.892857142857143,7.739163132943213,0.21580463761940827,0.10694336781487232,0.00014911022664704771,0.0,0.10694336781487232,-0.005050227287325732,0,0,0,10,0,0.6,0.25,0.0728449739950725,0.03735603457647849,0.9202309544016597,0.3516338275348942,0.0,0.30357142857142855,0.02088266567630788
5,104,92.85714285714286,112,1,102,9,0,0.008928571428571428,0.5795676313171931,0.5783354583146769,0.0452582909584541,0.46477713496041323,0.2743699678258585,0.8870545482845197,6.892857142857143,7.739163132943213,0.21563420586953685,0.11694331020491218,0.00014619355033604467,0.0,0.11694331020491218,-0.003683200942994386,0,1,0,9,0,0.5,0.24107142857142858,0.07281394953454676,0.04173298737413366,0.9132232709318071,0.34864919779168957,0.008928571428571428,0.30357142857142855,0.020882768496188978
6,106,94.64285714285714,112,1,103,8,0,0.008928571428571428,0.577825189770374,0.5763718776074359,0.04341769009983785,0.4645099792364653,0.2794805180514878,0.888366293868101,6.892857142857143,7.739163132943213,0.2120620747467301,0.0987920481941534,0.0001381738435021536,0.0,0.0987920481941534,-0.003902466100874802,0,1,0,8,0,0.5555555555555556,0.22321428571428573,0.07049270978337377,0.04272080249231618,0.9349317859923629,0.3435320198952904,0.008928571428571428,0.2857142857142857,0.02086371847980722
7,107,95.53571428571429,112,1,104,7,0,0.008928571428571428,0.5838541234912665,0.5825458240591707,0.04424739236667918,0.46461619485090694,0.2782966815905934,0.8510128203706488,6.892857142857143,7.739163132943213,0.2111638131000413,0.06498245692091953,0.00011477308543951319,0.0,0.06498245692091953,-0.002984515915727279,0,1,0,7,0,0.625,0.21428571428571427,0.06960079334609268,0.04875306069032925,0.9076056761571913,0.3399336672887097,0.008928571428571428,0.2857142857142857,0.02089797324824883
8,109,97.32142857142857,112,0,105,7,0,0.0,0.588665638634221,0.5874310301872401,0.04562770526553339,0.4650285861650974,0.27257856661976404,0.7831642196077659,6.892857142857143,7.739163132943213,0.21212487598185548,0.12304143829510218,0.00015120083966435694,0.0,0.12304143829510218,-0.004630283061246442,0,0,0,7,0,0.42857142857142855,0.21428571428571427,0.07000792224739978,0.046998280571755945,0.9293694383265008,0.34185778234160347,0.0,0.3214285714285714,0.02093798864223925
9,109,97.32142857142857,112,1,104,7,0,0.008928571428571428,0.5901294771502792,0.5891311773548757,0.045770999444571074,0.46551081942076766,0.27698154487490384,0.7998357222684938,6.892857142857143,7.739163132943213,0.21048811438047288,0.10718034718267637,0.0001341761223624079,0.0,0.10718034718267637,-0.005915924035197417,0,1,0,7,0,0.5,0.21428571428571427,0.06918189424916138,0.05283294345307878,0.9459494302265005,0.34005360464455475,0.008928571428571428,0.2857142857142857,0.02096396824398835
