,satisfied_count,pct_satisfied,move_attempts,successful_moves,failed_searches,voluntary_stays,destination_conflicts,movement_success_rate,city_mean_income,mean_neighbor_income,mean_neighbor_income_variance,mean_rent,mean_utility,mean_value,mean_vision,rent_income_timescale_ratio,gini_coefficient,mean_qre_move_probability,mean_qre_accept_probability,mean_ne_move_probability,mean_qre_ne_move_gap,mean_delta_neighborhood_utility,move_accept_outcomes,move_reject_outcomes,stay_accept_outcomes,stay_reject_outcomes,qre_nonconvergence_count,ne_following_rate,homeless_fraction,theil_index,moran_i,spatial_entropy,neighborhood_heterogeneity,income_mobility_indicator,segregation_index,gentrification_indicator
0,0,0.0,0,0,0,0,0,0.0,0.6046646645523093,0.604088548209591,0.05752154788830014,0.48327083856767294,0.2703436643947603,0.9423244637220316,3.685185185185185,4.75381200183183,0.2325391395723344,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.25925925925925924,0.08533886768521187,-0.014581751168917436,0.9643411202003924,0.38145273112937933,0.0,0.12962962962962965,0.01451021688535323
1,0,0.0,108,0,86,22,0,0.0,0.6045655701986722,0.6040519639529168,0.05822717566626421,0.48326944725024523,0.27103467098803186,0.9645320047320095,3.685185185185185,4.75381200183183,0.23398405703429037,0.0014314861238693757,0.4781327030360769,0.0,0.0014314861238693757,-0.0032790596985083744,0,0,12,10,0,1.0,0.25,0.08604989154044596,-0.022102818761037316,0.9624547438253861,0.3835870789722366,0.0,0.16666666666666666,0.014509688343277613
2,0,0.0,108,1,84,23,0,0.009259259259259259,0.6079571261338153,0.6071468712096774,0.059898097550817965,0.4833969561312035,0.2679680885013125,0.9602094542032288,3.685185185185185,4.75381200183183,0.23621863874195137,0.0015055966459938494,0.4782949283568994,0.0,0.0015055966459938494,-0.0035283236243183434,0,1,9,14,0,1.0,0.23148148148148148,0.08735786380286584,-0.013809130567029093,0.9768238150215428,0.3863190829504693,0.009259259259259259,0.14814814814814814,0.014529676889196525
3,0,0.0,108,0,84,24,0,0.0,0.6111275858012492,0.6101826089772252,0.060075856093165625,0.4836227208930685,0.2698475645740438,0.9733104358749929,3.685185185185185,4.75381200183183,0.23589413390250114,0.003804209775379494,0.47850052858985714,0.0,0.003804209775379494,-0.001438015094599025,0,0,11,13,0,0.9583333333333334,0.25,0.08683532760666418,-0.006363088073446531,0.9728572612747988,0.3839973299714275,0.0,0.14814814814814817,0.01455089540370642
4,0,0.0,108,1,85,22,0,0.009259259259259259,0.6161631413230976,0.6143182842431019,0.062096982389807764,0.48402770940419093,0.27711787143460476,0.9841368112192889,3.685185185185185,4.75381200183183,0.23809381006334474,0.003854971091794276,0.4785975722939014,0.0,0.003854971091794276,-0.0014667477131090152,1,0,13,9,0,0.9565217391304348,0.25925925925925924,0.08822293471595666,0.015211088014426851,0.9710104142207359,0.3856796070162414,0.009259259259259259,0.1666666666666667,0.014585699377539549
5,106,98.14814814814815,108,0,88,20,0,0.0,0.6167891593898794,0.6148676717315247,0.06422309185395537,0.48440166460166856,0.2780896352303136,0.9888118965861059,3.685185185185185,4.75381200183183,0.2405156129263728,0.0037114194794727893,0.4787476009669347,0.0,0.0037114194794727893,-0.0010700866628833377,0,0,13,7,0,0.95,0.25,0.08999069376253839,0.013548568796144599,0.964298994045009,0.38944334941426006,0.0,0.1851851851851852,0.014597718031403042
6,106,98.14814814814815,108,0,87,21,0,0.0,0.6248928108596999,0.622920581390494,0.06759827487627396,0.4850640988207788,0.27452715105879444,0.9757355783720888,3.685185185185185,4.75381200183183,0.24366016427617643,0.0034624341634446787,0.4784243085489952,0.0,0.0034624341634446787,-0.0004268241690153139,0,0,10,11,0,1.0,0.25925925925925924,0.0925245286709595,0.014616546410868101,0.975841500292646,0.3946656267613245,0.0,0.18518518518518515,0.014653981727458295
7,107,99.07407407407408,108,0,84,24,0,0.0,0.6266137276653639,0.6247249652894198,0.06868715734510328,0.4857636637771538,0.2682803000889326,0.9485507501397344,3.685185185185185,4.75381200183183,0.24504725478548495,0.003624128937641824,0.478313341931022,0.0,0.003624128937641824,-0.0012311426347631435,0,0,7,17,0,0.9583333333333334,0.25,0.09354789336083597,0.018361465244177623,0.9517879000582921,0.3977790548529828,0.0,0.22222222222222224,0.014679214312914997
8,107,99.07407407407408,108,0,85,23,0,0.0,0.6282698361573605,0.6263150640692968,0.06928956388097768,0.4864904449759829,0.26763527561530004,0.9096197982872879,3.685185185185185,4.75381200183183,0.24526362703700388,0.004679788601812114,0.4779752142127136,0.0,0.004679788601812114,-0.0021071478821670735,0,0,12,11,0,0.9565217391304348,0.25925925925925924,0.09337066716815373,0.01602800313648459,0.9659221479824146,0.39738690931571585,0.0,0.18518518518518515,0.014704769761303478
9,108,100.0,108,0,86,22,0,0.0,0.6283942642694202,0.6265136183007435,0.07034174036054994,0.4871902274788628,0.26500383011698203,0.8925683503653564,3.685185185185185,4.75381200183183,0.24725322981374087,0.005034508066450772,0.47817041675137695,0.0,0.005034508066450772,-0.0028298340029650646,0,0,13,9,0,0.9545454545454546,0.25,0.09488999347983501,0.021679481247627575,0.9694006395247907,0.4010752758826141,0.0,0.1851851851851852,0.014722025074168088
10,108,100.0,108,0,86,22,0,0.0,0.629413390383725,0.6273674617096996,0.07244667574863793,0.4878892157254956,0.2658444384357748,0.9160391865964849,3.685185185185185,4.75381200183183,0.24925216805630068,0.004393165406437093,0.4778027408380574,0.0,0.004393165406437093,-0.002383411701886701,0,0,11,11,0,0.9545454545454546,0.25925925925925924,0.09624057509968524,0.010447342848037623,0.9832259417003085,0.4035309932724259,0.0,0.14814814814814817,0.014743734998319526
11,108,100.0,108,0,88,20,0,0.0,0.6287879101013364,0.6266983413794827,0.07198136704330771,0.48852952840691694,0.26967692503975677,0.9510795444842165,3.685185185185185,4.75381200183183,0.24787677533603159,0.001658760965612222,0.47809712582086294,0.0,0.001658760965612222,-0.0002669082766730294,0,0,11,9,0,1.0,0.26851851851851855,0.09583421987013552,0.021305342628524,0.9783482581697597,0.3995816761967028,0.0,0.18518518518518515,0.01475582722745691
12,108,100.0,108,0,88,20,0,0.0,0.6325642228995191,0.6305700193687656,0.07648127732800764,0.489286643661581,0.2663495203967717,0.9047413849203864,3.685185185185185,4.75381200183183,0.25307091955219563,0.0027067394284503435,0.4776459692079807,0.0,0.0027067394284503435,-0.0006117597177946549,0,0,6,14,0,1.0,0.26851851851851855,0.09939618279999492,0.02106081234327577,0.9657658189574425,0.40842970175624416,0.0,0.22222222222222224,0.014792704709369784
13,108,100.0,108,0,89,19,0,0.0,0.6333500763531785,0.6312832941336762,0.07705987709256652,0.4900348932735055,0.26467972297218717,0.8731382621704307,3.685185185185185,4.75381200183183,0.2540426329505048,0.0025205999295882945,0.47805700878354457,0.0,0.0025205999295882945,-0.0020653847111867037,0,0,7,12,0,1.0,0.25925925925925924,0.10007715779452503,0.01085288965223481,0.952401719018543,0.4103657768292724,0.0,0.2592592592592593,0.014814419166565746
