,satisfied_count,pct_satisfied,move_attempts,successful_moves,failed_searches,voluntary_stays,destination_conflicts,movement_success_rate,city_mean_income,mean_neighbor_income,mean_neighbor_income_variance,mean_rent,mean_utility,mean_value,mean_vision,rent_income_timescale_ratio,gini_coefficient,mean_qre_move_probability,mean_qre_accept_probability,mean_ne_move_probability,mean_qre_ne_move_gap,mean_delta_neighborhood_utility,move_accept_outcomes,move_reject_outcomes,stay_accept_outcomes,stay_reject_outcomes,qre_nonconvergence_count,ne_following_rate,homeless_fraction,theil_index,moran_i,spatial_entropy,neighborhood_heterogeneity,income_mobility_indicator,segregation_index,gentrification_indicator
0,0,0.0,0,0,0,0,0,0.0,0.6454800267547429,0.6447124010595896,0.05008756139522981,0.5157699208476717,0.302286140048459,1.0789895990445286,1.0,9.95189655944705,0.2026112490554579,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.24528301886792453,0.06908835162919776,-0.03481211842194652,0.9783546087999974,0.33639615880945356,0.0,0.16981132075471697,0.028891844637524824
1,0,0.0,106,0,92,14,0,0.0,0.6448255286193109,0.6439914051465018,0.04931172206227911,0.515712518633697,0.3064362910207468,1.0889156420849628,1.0,9.95189655944705,0.20148351238365914,0.010944955797642344,0.012417256858433649,0.0,0.010944955797642344,0.0008878756067440759,0,0,0,14,0,0.9285714285714286,0.25471698113207547,0.0680785756942319,-0.021537621847013792,0.9579770453882488,0.3339967649841117,0.0,0.16981132075471694,0.02888571584236887
2,0,0.0,106,0,94,12,0,0.0,0.6411063081637322,0.6403847367227898,0.04987881881445891,0.515373683500064,0.30880712425238627,1.0923513873121058,1.0,9.95189655944705,0.2037289230053705,0.010629253465537314,0.0127244335678238,0.0,0.010629253465537314,5.934290728744814e-05,0,0,1,11,0,0.9166666666666666,0.2358490566037736,0.06928885583980861,-0.025317069686268442,0.9584574478341982,0.33741968647064097,0.0,0.16981132075471697,0.02885025947908786
3,0,0.0,106,0,91,15,0,0.0,0.6476973568840978,0.6468951288253332,0.054298269275283396,0.5155868948785646,0.29715995819590485,1.02138140206532,1.0,9.95189655944705,0.21030104940299132,0.008505941386199154,0.011349652705866967,0.0,0.008505941386199154,-0.00026929734038504404,0,0,0,15,0,0.9333333333333333,0.24528301886792453,0.07349392046960192,-0.044987230199634624,0.9756950465974388,0.3503853865846747,0.0,0.16981132075471697,0.028893824010610362
4,0,0.0,106,0,93,13,0,0.0,0.6455819824349781,0.645063846907148,0.05328187334587899,0.5156330898554563,0.296299399185422,1.0530482024002341,1.0,9.95189655944705,0.20879636813966607,0.010156011484445702,0.012343113422860355,0.0,0.010156011484445702,-0.0009214313435175118,0,0,0,13,0,0.9230769230769231,0.25471698113207547,0.07205719102259213,-0.06149054368760355,0.9694592540131562,0.34807546027137226,0.0,0.16981132075471697,0.028885545776522727
5,106,100.0,106,0,94,12,0,0.0,0.6483309829640678,0.6481007202968402,0.0557120572837668,0.515916468754739,0.29606447630433363,1.052205706377547,1.0,9.95189655944705,0.21167453232657318,0.011120570014821965,0.011822451653354007,0.0,0.011120570014821965,-0.0012179549263484357,0,0,1,11,0,0.9166666666666666,0.22641509433962265,0.07309710969183013,-0.07778124249677597,0.9727795163558659,0.35262401583877406,0.0,0.13207547169811318,0.028913391566632127
6,106,100.0,106,0,93,13,0,0.0,0.6508759680656948,0.6507729282577066,0.05748681783912979,0.5163843943767884,0.2945355075058992,1.0401920803213949,1.0,9.95189655944705,0.21413169617413574,0.010923241140937474,0.010940113202561934,0.0,0.010923241140937474,0.00037979495792806974,0,0,0,13,0,0.9230769230769231,0.2169811320754717,0.07458222183584874,-0.0726414246393223,0.9770553968147352,0.35571131310803844,0.0,0.16981132075471694,0.02894940022908102
7,105,99.05660377358491,106,1,94,11,0,0.009433962264150943,0.6519721413449606,0.6516371486286684,0.060353446100534544,0.5168856008410707,0.2867713305300488,1.0187975373551452,1.0,9.95189655944705,0.21813314135345774,0.011976089006234628,0.010218315404642705,0.0,0.011976089006234628,-0.00020008004298095738,0,1,0,11,0,0.9166666666666666,0.2358490566037736,0.07777813184374208,-0.0780486102561452,0.985003279089103,0.36329158207039397,0.009433962264150943,0.13207547169811318,0.028979820869914668
8,105,99.05660377358491,106,0,95,11,0,0.0,0.6518805598463422,0.6514745079551508,0.05886504157268015,0.5173129358289815,0.28712666810439963,1.0262006660524168,1.0,9.95189655944705,0.2149441540423933,0.004064101644414029,0.009802038117635964,0.0,0.004064101644414029,0.0013930728468149569,0,0,0,11,0,1.0,0.20754716981132076,0.07561640131078935,-0.05419846208624389,0.9744857559640987,0.3574321126754327,0.0,0.2075471698113207,0.029000626930401178
9,104,98.11320754716981,106,1,95,10,0,0.009433962264150943,0.6507195274911554,0.6500461823226167,0.05559766190848603,0.5175942206896351,0.30079561173200964,1.0611893068589446,1.0,9.95189655944705,0.2097725938774324,0.00403723571865517,0.010449729841279317,0.0,0.00403723571865517,0.0018595501969473904,0,1,0,10,0,1.0,0.20754716981132076,0.07226022380767996,-0.04285646445066795,0.9754856128916909,0.3465934349926248,0.009433962264150943,0.16981132075471694,0.02900881835781006
