run_id,theta,risk_aversion,discount_factor,rationality,vision_radius,pct_satisfied,movement_success_rate,mean_rent
17,1.5239079874008894,0.3163038618862629,0.9592355722561479,3.976760743185878,5,93.10344827586206,0.017241379310344827,0.6543333831255373
18,1.5239079874008894,0.24821870401501656,0.05246723908931017,4.5231060748919845,5,80.18018018018019,0.07207207207207207,0.6321253635881795
19,0.5852449163794518,0.3163038618862629,0.05246723908931017,4.5231060748919845,5,88.79310344827586,0.017241379310344827,0.6151315589447408
20,0.5852449163794518,0.24821870401501656,0.9592355722561479,4.5231060748919845,5,91.45299145299145,0.017094017094017096,0.6122464752699678
21,0.5852449163794518,0.24821870401501656,0.05246723908931017,3.976760743185878,5,91.45299145299145,0.02564102564102564,0.6254770085660206
22,0.5852449163794518,0.24821870401501656,0.05246723908931017,4.5231060748919845,2,92.37288135593221,0.025423728813559324,0.5779995889780813
23,0.5852449163794518,0.24821870401501656,0.05246723908931017,4.5231060748919845,5,89.65517241379311,0.02586206896551724,0.653933352623254
24,1.3786656931042671,0.6492322258651257,0.06694445665925741,9.717656605876982,5,82.75862068965517,0.04310344827586207,0.5994641912076948
25,0.4116021990776062,0.6492322258651257,0.06694445665925741,9.717656605876982,5,86.08695652173913,0.034782608695652174,0.6923099265849131
26,1.3786656931042671,0.7120800331234932,0.06694445665925741,9.717656605876982,5,88.03418803418803,0.02564102564102564,0.6143534427287299
27,1.3786656931042671,0.6492322258651257,0.46224510483443737,9.717656605876982,5,81.41592920353982,0.05309734513274336,0.6886949964787743
28,1.3786656931042671,0.6492322258651257,0.06694445665925741,2.987412382848561,5,83.4862385321101,0.03669724770642202,0.6298921977144983
29,1.3786656931042671,0.6492322258651257,0.06694445665925741,9.717656605876982,2,96.58119658119658,0.008547008547008548,0.6425588394239847
30,1.3786656931042671,0.7120800331234932,0.46224510483443737,2.987412382848561,2,90.67796610169492,0.01694915254237288,0.5826089982863161
31,0.4116021990776062,0.6492322258651257,0.46224510483443737,2.987412382848561,2,95.45454545454545,0.0,0.6033321109986954
32,0.4116021990776062,0.7120800331234932,0.06694445665925741,2.987412382848561,2,97.36842105263158,0.0,0.6350070143468907
33,0.4116021990776062,0.7120800331234932,0.46224510483443737,9.717656605876982,2,94.82758620689656,0.017241379310344827,0.6350118545804972
34,0.4116021990776062,0.7120800331234932,0.46224510483443737,2.987412382848561,5,89.56521739130434,0.02608695652173913,0.6347889286664209
35,0.4116021990776062,0.7120800331234932,0.46224510483443737,2.987412382848561,2,100.0,0.0,0.6248303202056605
36,0.4083289634436369,0.128201399743557,0.7363948905840516,2.320265084505081,7,89.38053097345133,0.02654867256637168,0.6805393572336469
37,1.5822462141513824,0.128201399743557,0.7363948905840516,2.320265084505081,7,84.54545454545455,0.045454545454545456,0.7106641210973341
38,0.4083289634436369,0.008538386225700379,0.7363948905840516,2.320265084505081,7,82.88288288288288,0.036036036036036036,0.6217039450524272
39,0.4083289634436369,0.128201399743557,0.9829679671674967,2.320265084505081,7,100.0,0.0,0.6305854218847275
40,0.4083289634436369,0.128201399743557,0.7363948905840516,8.350560537539423,7,88.88888888888889,0.02564102564102564,0.6774435657468417
41,0.4083289634436369,0.128201399743557,0.7363948905840516,2.320265084505081,8,85.08771929824562,0.043859649122807015,0.6140481645818295
42,0.4083289634436369,0.008538386225700379,0.9829679671674967,8.350560537539423,8,86.72566371681415,0.035398230088495575,0.6150615358368192
43,1.5822462141513824,0.128201399743557,0.9829679671674967,8.350560537539423,8,80.9090909090909,0.07272727272727272,0.6087582485130945
44,1.5822462141513824,0.008538386225700379,0.7363948905840516,8.350560537539423,8,78.89908256880734,0.06422018348623854,0.629355054403069
45,1.5822462141513824,0.008538386225700379,0.9829679671674967,2.320265084505081,8,83.1858407079646,0.07079646017699115,0.6094067197980477
46,1.5822462141513824,0.008538386225700379,0.9829679671674967,8.350560537539423,7,89.65517241379311,0.04310344827586207,0.6107849549221783
47,1.5822462141513824,0.008538386225700379,0.9829679671674967,8.350560537539423,8,81.98198198198199,0.02702702702702703,0.6010755829630507
48,0.13702623918652534,0.7178850390017033,0.7893420839682221,1.0149446316063404,8,96.42857142857143,0.008928571428571428,0.6453012104975251
49,1.2115409523248672,0.7178850390017033,0.7893420839682221,1.0149446316063404,8,85.34482758620689,0.034482758620689655,0.582954634173027
50,0.13702623918652534,0.6180726751685143,0.7893420839682221,1.0149446316063404,8,100.0,0.0,0.639780042634101
51,0.13702623918652534,0.7178850390017033,0.3179126186296344,1.0149446316063404,8,94.78260869565217,0.034782608695652174,0.628599670607954
52,0.13702623918652534,0.7178850390017033,0.7893420839682221,2.04636572021991,8,89.28571428571429,0.026785714285714284,0.6058314411417028
53,0.13702623918652534,0.7178850390017033,0.7893420839682221,1.0149446316063404,4,97.3913043478261,0.017391304347826087,0.6080385443852948
54,0.13702623918652534,0.6180726751685143,0.3179126186296344,2.04636572021991,4,95.65217391304348,0.008695652173913044,0.6081048340433013
55,1.2115409523248672,0.7178850390017033,0.3179126186296344,2.04636572021991,4,93.27731092436974,0.01680672268907563,0.6024226423383645
56,1.2115409523248672,0.6180726751685143,0.7893420839682221,2.04636572021991,4,89.56521739130434,0.017391304347826087,0.6506999927217357
57,1.2115409523248672,0.6180726751685143,0.3179126186296344,1.0149446316063404,4,89.56521739130434,0.02608695652173913,0.5944832967672657
58,1.2115409523248672,0.6180726751685143,0.3179126186296344,2.04636572021991,8,90.5982905982906,0.02564102564102564,0.6321412334662253
59,1.2115409523248672,0.6180726751685143,0.3179126186296344,2.04636572021991,4,91.52542372881356,0.01694915254237288,0.6810004577108665
60,1.1696189511567354,0.010919037461280824,0.4051126902922988,8.386277687735856,4,84.34782608695652,0.043478260869565216,0.5782421666706435
61,0.7908836454153061,0.010919037461280824,0.4051126902922988,8.386277687735856,4,83.47826086956522,0.043478260869565216,0.6173063115241494
62,1.1696189511567354,0.1146292269229889,0.4051126902922988,8.386277687735856,4,85.21739130434783,0.034782608695652174,0.6145460326930362
63,1.1696189511567354,0.010919037461280824,0.8616447886452079,8.386277687735856,4,92.24137931034483,0.02586206896551724,0.594795073740964
64,1.1696189511567354,0.010919037461280824,0.4051126902922988,9.589338704012334,4,85.34482758620689,0.04310344827586207,0.6483962054837933
65,1.1696189511567354,0.010919037461280824,0.4051126902922988,8.386277687735856,6,87.82608695652173,0.043478260869565216,0.589473638245491
66,1.1696189511567354,0.1146292269229889,0.8616447886452079,9.589338704012334,6,88.59649122807018,0.02631578947368421,0.6526694339652362
67,0.7908836454153061,0.010919037461280824,0.8616447886452079,9.589338704012334,6,89.65517241379311,0.017241379310344827,0.6475537831379893
68,0.7908836454153061,0.1146292269229889,0.4051126902922988,9.589338704012334,6,81.89655172413794,0.04310344827586207,0.6785151991340704
69,0.7908836454153061,0.1146292269229889,0.8616447886452079,8.386277687735856,6,85.84070796460178,0.05309734513274336,0.6243702855250104
70,0.7908836454153061,0.1146292269229889,0.8616447886452079,9.589338704012334,4,88.98305084745763,0.01694915254237288,0.5942704370445331
71,0.7908836454153061,0.1146292269229889,0.8616447886452079,9.589338704012334,6,90.5982905982906,0.03418803418803419,0.5610893144020016
72,1.8027770854532719,0.5297971025109292,0.5118144089356065,4.983255485072732,3,80.0,0.043478260869565216,0.6679158485901557
73,0.21476785093545914,0.5297971025109292,0.5118144089356065,4.983255485072732,3,89.56521739130434,0.017391304347826087,0.5906757635398773
74,1.8027770854532719,0.4253649733960629,0.5118144089356065,4.983255485072732,3,84.34782608695652,0.05217391304347826,0.6340040595482851
75,1.8027770854532719,0.5297971025109292,0.6550149582326412,4.983255485072732,3,92.17391304347827,0.043478260869565216,0.6095824719190448
76,1.8027770854532719,0.5297971025109292,0.5118144089356065,6.937043544836342,3,89.1891891891892,0.04504504504504504,0.606436610656548
77,1.8027770854532719,0.5297971025109292,0.5118144089356065,4.983255485072732,9,86.20689655172414,0.034482758620689655,0.6305670545770591
78,1.8027770854532719,0.4253649733960629,0.6550149582326412,6.937043544836342,9,90.17857142857143,0.026785714285714284,0.5969075746924389
79,0.21476785093545914,0.5297971025109292,0.6550149582326412,6.937043544836342,9,90.43478260869566,0.017391304347826087,0.570558050501541
80,0.21476785093545914,0.4253649733960629,0.5118144089356065,6.937043544836342,9,83.62068965517241,0.034482758620689655,0.6310384773881528
81,0.21476785093545914,0.4253649733960629,0.6550149582326412,4.983255485072732,9,84.070796460177,0.05309734513274336,0.6310671201567836
